algae,Cropland,Population,Temperature,Precipitation,Solar_radiation,Vapor_pressure,Wind_speed,Urban_extent,Elevation,Slope,SOC,Irrigation,N_fertilizer,Manure,P_fertilizer,Land_cover,Aridity_index,Evapo_transpiration,Cattle,Chiken,Goat,Pig,Sheep,GDP_per,GDP,HDI,Human_footprint,Dist_to_WWTP
0,3,2560.985397,20.25,90.25,22152.5,1.57,2.3,29.984967,77.5,1.189678,83.213898,0.13945,45.445,18.497,0,22,5653.75,1166.25,1336.176025,3014.680664,43.254353,3307.099365,112.006813,18220.89648,4251482624,0.714,1,0.042912
0,1,8026.359741,20.349999,89.25,22198,1.5875,2.3,34.25745,72.875,0.698449,80.781049,0,45.445,18.497,0,11.5,5517.25,1179.25,0,0,0,0,0,18220.89648,7461999104,0.714,1,0.03418
0,1,5433.456909,20.299999,89,22244.75,1.59,2.3,33.828567,69.5,0.410623,66.827908,0,45.445,18.497,0,16,5596.5,1172.75,0,0,0,0,0,18220.89648,7461999104,0.714,1,0.047132
0,1,3082.930389,20.25,88,22332,1.5875,2.3,34.436301,68.5,0.339417,64.850544,0,45.445,18.497,0,16,5628.75,1169,0,0,0,0,0,18220.89648,7461999104,0.714,1,0.061888
0,16,10645.93567,20.525,90,22172.75,1.5825,2.3,47.911499,74.375,0.720748,103.202076,0,45.445,18.497,0,19,5519.25,1186.25,0,0,0,0,0,18220.89648,7461999104,0.714,1,0.010661
0,3,9172.939819,20.6,91.25,22038.5,1.5725,2.3,58.905499,73.375,0.530139,63.903419,0,45.445,18.497,0,16,5549,1187.5,0,0,0,0,0,18220.89648,7461999104,0.714,1,0
0,1,10279.97192,20.324999,77,22456,1.6775,2.3,57.848567,80.125,0.393784,49.117508,0,17.176001,19.922001,1.754,22,5300.75,1089,155.788879,11983.83496,327.663239,862.659607,653.404114,17061.69336,23470471168,0.774132,1,0.023981
0,1,9929.718384,20.375,79,22248.75,1.68,2.375,81.003799,76.625,0.590943,54.273724,0,17.176001,19.922001,1.754,22,5368.25,1089,155.788879,11983.83496,327.663239,862.659607,653.404114,17061.69336,23470471168,0.774132,1,0.060542
0,1,9189.822021,20.4,80.5,22097,1.68,2.4,78.852203,77.875,1.008911,53.628813,0.040114,17.176001,19.922001,1.754,22,5463.5,1086.25,129.015182,9924.306641,271.35144,714.403931,541.11084,17061.69336,31837812736,0.774132,1,0.076449
1,2,14856.45483,20.45,83.75,21770,1.68,2.4,98.924603,82,0.473591,51.411386,0.040114,17.176001,19.922001,1.754,22,5558.5,1086,129.015182,9924.306641,271.35144,714.403931,541.11084,17061.69336,31837812736,0.774132,1,0.092623
1,2,13636.51343,20.475,80.5,22067.75,1.6875,2.4,93.7046,71.125,0.559634,62.258743,0.60968,17.176001,19.922001,1.754,22,5403,1091,167.857315,13348.89551,349.914764,934.723999,705.779602,17061.69336,15664391168,0.774132,1,0.088713
1,0,14872.92236,20.5,81,22037.5,1.6875,2.4,98.790447,70.125,0.471484,56.686145,0.60968,17.176001,19.922001,1.754,22,5371.75,1093.75,167.857315,13348.89551,349.914764,934.723999,705.779602,17061.69336,15664391168,0.774132,1,0.09306
0,2,5866.401978,18.4,74.25,21313.5,1.47,3.4,86.374634,163.125,0.744317,76.38636,0,10.841,5.307,2.636,22,8249.5,1020.25,61.944977,426.078644,0.123262,40.24345,0,34639.73438,14664430592,0.854778,1,0.135328
0,4,3422.593781,18.349999,73,21336.25,1.48,3.4,57.363668,143.875,0.831696,65.948051,0,14.217,35.075001,4.222,22,8201.25,1019,61.944977,426.078644,0.123262,40.24345,0,34639.73438,14664430592,0.854778,1,0.121081
0,4,4747.65509,18.4,72.5,21343.75,1.485,3.4,82.344349,126.875,1.198854,61.188313,0,14.217,35.075001,4.222,22,8100.25,1024.5,61.944977,426.078644,0.123262,40.24345,0,34639.73438,14664430592,0.854778,1,0.104423
0,2,5663.479919,18.45,72.75,21299.75,1.4875,3.4,76.694333,119.375,1.942645,68.311691,0,14.217,35.075001,4.222,22,8109.25,1028.5,61.944977,426.078644,0.123262,40.24345,0,34639.73438,14664430592,0.854778,1,0.087769
1,2,20688.12268,18.525,71,21444.75,1.5,3.4,90.355801,94.375,1.542127,68.357143,0,14.217,35.075001,4.222,22,7940.5,1035,0,0,0,0,0,34639.73438,10986109952,0.854778,0,0.054484
0,0,9413.903091,18.425,72,21339.25,1.5,3.4,88.024068,78.25,0.430158,70.895023,0,14.217,35.075001,4.222,21,8030,1026.25,0,0,0,0,0,34639.73438,10986109952,0.854778,0,0.037873
0,1,2667.310974,18.55,78.5,20518.5,1.37,2.3,67.25285,557.75,0.539986,46.399882,0,0.084,10.731,0,22,5466,1124.5,202.011902,2667.543945,71.385559,89.548744,340.007355,10149.46582,19231076352,0.743123,1,0.084436
0,1,2667.311157,18.625,78.75,20462.25,1.3775,2.3,85.451566,550.75,0.737271,48.447072,0,0.084,10.731,0,22,5522.75,1124.25,202.011902,2667.543945,71.385559,89.548744,340.007355,10149.46582,19231076352,0.743123,1,0.079902
0,0,2667.311096,18.700001,78.5,20458.25,1.375,2.3,90.705035,549.75,0.815397,55.668132,0,0.084,10.731,0,22,5535.5,1126.25,202.011902,2667.543945,71.385559,89.548744,340.007355,10149.46582,19231076352,0.743123,1,0.075456
0,1,2668.0271,18.45,79.75,20373.25,1.3775,2.3,71.010966,570.25,0.687045,51.274603,0,0.084,10.731,0,19.5,5591.75,1114.25,202.011902,2667.543945,71.385559,89.548744,340.007355,10149.46582,19231076352,0.743123,1,0.096355
0,0,2668.0271,18.575,80,20342.5,1.38,2.3,73.361649,562.25,1.487514,48.891812,0,0.084,10.731,0,22,5548.25,1122,202.011902,2667.543945,71.385559,89.548744,340.007355,10149.46582,19231076352,0.743123,1,0.090518
0,0,396.815758,22.1,51.75,23675.75,1.6925,1.475,7.4658,1,0.128012,0,0.228105,0,0,0,20,13252.75,1254.25,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.093158
0,10,565.060738,22.1,51,23716.25,1.7075,1.45,0.103833,1.625,0.182197,0,0.228105,0,0,0,4.5,13318.25,1255.25,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.106133
0,15,4825.366394,21.6,53.25,23634.75,1.64,1.525,3.0047,103.25,9.492478,161,0.228105,0,0,0,12,13102.75,1257.5,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.097285
0,15,4146.230286,22.125,52,23636.75,1.6725,1.5,25.2332,6.5,4.076001,161,0.228105,0,0,0,12,13233.25,1267,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.112276
0,40,3326.690216,21.8,53,23633.25,1.655,1.525,7.01705,49.125,6.675533,102,0.228105,0,0,0,12,13004.25,1266.5,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.090666
0,47,996.167267,22.05,52.75,23665,1.6825,1.6,3.6942,16.25,1.509282,85.75,0.228105,0,0,0,16,12786,1278,855.28949,12654.78418,606.859436,727.425354,1236.459839,4200.490723,135268592,0.635,1,0.070327
0,15,7082.014618,21.375,27.5,23514.25,1.68,2,44.0338,39.625,2.394064,0,0.336633,48.91,2.868,12.737,13.5,4653.5,1310.5,517.430786,1272.796387,101.141319,72.814117,3781.134033,34402.42188,9444715520,0.783897,1,0
0,80,211.648201,22.1,53,23652.5,1.69,1.6,3.8409,4.75,0.151879,92,0.372613,0,0,0,16,12593.75,1281.25,1018.887878,15075.37109,722.938599,866.56604,1472.968018,4200.490723,47214416,0.635,0.881485,0.069239
0,0,10408.65289,21.525,28.25,23427.75,1.6325,2.15,65.184898,27.125,1.89353,49.868126,0.336633,48.91,2.868,12.737,14.75,5016,1318,517.430786,1272.796387,101.141319,72.814117,3781.134033,34402.42188,9444715520,0.783897,1,0.015201
0,0,13273.96729,21.525,28.25,23434.5,1.645,2.2,76.159496,38.375,1.393512,45.187888,0.076332,48.91,2.868,12.737,22,5081.25,1321.75,0,0,0,0,0,34402.42188,23778220032,0.783897,1,0.025568
0,0,18163.34094,21.525,28.5,23234.25,1.6425,2.225,83.971752,35,2.040044,68.188845,0.076332,48.91,2.868,12.737,22,5116.75,1324,0,0,0,0,0,34402.42188,23778220032,0.783897,1,0.048942
1,1,25216.1366,21.700001,29,23370.25,1.6225,2.2,86.480049,24.875,1.403109,97.953401,0.076332,48.91,2.868,12.737,22,5307.25,1341.25,0,0,0,0,0,34402.42188,23778220032,0.783897,1,0.051313
1,1,29385.83154,21.650001,30.25,23199,1.665,2.275,87.633699,19.75,0.897721,66.800668,0.076332,48.91,2.868,12.737,21,5469,1336.25,0,0,0,0,0,34402.42188,23778220032,0.783897,1,0.037121
1,19,4606.444427,21.525,29,23381.25,1.64,2.35,69.268726,21.5,1.371617,52.77,0.555676,48.91,2.868,12.737,21,5530.5,1338.25,613.884338,1510.056763,119.994942,86.387306,4485.970703,34402.42188,5509020672,0.783897,1,0.006099
0,0,167.303291,19.85,82,23069.5,1.535,1.725,0.70075,534.75,5.811796,65.181765,0,7.797,16.796,0,18,4594.25,1189.75,1048.062012,85689.17969,39.339111,241.440475,759.148071,8016.688477,1684328448,0.618618,1,0.477046
0,0,167.433861,21.025,79.75,22894.5,1.5825,1.725,49.071951,428.25,1.194121,54.647359,0,7.797,16.796,0,12,4252.75,1223.25,1048.062012,85689.17969,39.339111,241.440475,759.148071,8016.688477,1684328448,0.618618,1,0.428406
0,45,3169.544785,21.650001,117.25,21816.75,1.71,3.6,51.832266,235.25,0.429703,72.25,0.555227,45.931,38.563,12.214,16,7452.25,1228.5,1107.556152,11433.87109,418.149872,3768.644531,138.025772,33226.12891,1167711872,0.881736,1,0.052504
0,18,1629.381768,21.700001,116,21921.5,1.7175,3.6,30.17945,229.5,0.414434,60.5,0.555227,59.195,49.549999,15.947,16,7393,1234.75,1107.556152,11433.87109,418.149872,3768.644531,138.025772,33226.12891,1167711872,0.881736,1,0.050271
0,18,2331.275024,21.75,115.5,21998.5,1.72,3.6,45.757066,230.875,1.318637,73.25,0.283292,59.195,49.549999,15.947,16,7327.5,1246,1074.344604,11091.00977,405.611053,3655.636475,133.886871,33226.12891,937934208,0.881736,1,0.013165
0,18,936.312657,21.875,114.5,22060.25,1.725,3.6,40.588666,211.375,2.077711,31.5,0.283292,59.195,49.549999,15.947,12.5,7249,1254.5,1074.344604,11091.00977,405.611053,3655.636475,133.886871,33226.12891,937934208,0.881736,1,0.012649
0,1,12853.14893,21.6,76.25,23066.75,1.6,1.7,3.2113,381.25,1.886654,51.618328,0.359322,7.236,14.624,0,14,3982,1233.5,1442.381958,63607.53516,87.062592,210.15979,1724.344604,8016.688477,279451968,0.618618,1,0.234104
0,8,166.553822,21.9,74.25,23053.25,1.615,1.7,10.309067,349.25,0.588106,58.220756,0.359322,7.236,14.624,0,14,3844.5,1240.75,1442.381958,63607.53516,87.062592,210.15979,1724.344604,8016.688477,279451968,0.618618,1,0.183145
0,25,222.166569,19.95,39.25,25049,1.58,2.4,0.0181,180,1.558895,33.209581,0.414391,42.402,11.355,7.89,16,4628.75,1301.25,1142.044312,3772.405762,182.819656,0,2278.553711,15555.66699,163885760,0.576,0.917876,0.109209
0,77,222.223656,20.125,39.75,24995.25,1.595,2.4,10.942666,156.75,1.093138,29.668252,0.414391,42.402,11.355,7.89,17.5,4617.25,1304.75,1142.044312,3772.405762,182.819656,0,2278.553711,15555.66699,163885760,0.576,0.917876,0.115924
0,88,222.280743,20.4,40,24989.5,1.5925,2.3,21.094201,151.625,1.22039,20.888641,0.483405,42.402,11.355,7.89,16,4564.5,1317,1105.572754,3498.760254,215.312469,0,2197.13916,15555.66699,553094656,0.576,0.976889,0.084546
0,88,222.280735,20.324999,39.75,24999,1.595,2.35,25.907832,149.625,1.212507,27.063339,0.414391,42.402,11.355,7.89,16,4583,1313.5,1142.044312,3772.405762,182.819656,0,2278.553711,15555.66699,163885760,0.576,0.917876,0.096469
0,88,749.756607,20.375,39.75,24985,1.59,2.3,0.449067,153.125,1.945301,20.936175,0.525371,42.402,11.355,7.89,16,4543.5,1318.75,1465.015747,2805.359619,178.823517,0,3485.511963,15555.66699,219914592,0.576,0.934931,0.072983
0,56,1962.031799,20.425,40,25001.5,1.59,2.3,4.794567,146.625,1.33466,21.502634,0.525371,42.402,11.355,7.89,16,4508.25,1321.5,1465.015747,2805.359619,178.823517,0,3485.511963,15555.66699,219914592,0.576,0.934931,0.049579
0,87,222.451893,20.5,39.75,25026.25,1.5975,2.2,0.29315,124,1.255345,20.050104,0.525371,42.402,11.355,7.89,16,4486.25,1323,1465.015747,2805.359619,178.823517,0,3485.511963,15555.66699,219914592,0.576,0.934931,0.014472
0,78,959.976913,20.575,39.5,25132.5,1.61,2.275,7.8077,115.5,1.09291,16.387066,0.504384,42.402,11.355,7.89,16,4429.75,1327.5,861.445984,30861.82227,87.499985,0,2371.933594,15555.66699,157381904,0.576,0.761619,0.057194
0,81,161.040581,20.824999,40,25250.75,1.66,2.3,8.3584,68.125,0.62777,19.119411,0.446537,30.302999,6.753,5.643,16,4454.25,1338.25,1824.314819,18271.2832,236.778214,0,2923.165039,15555.66699,144669024,0.576,1,0
0,0,8232.344879,21.4,90,20846,1.68,4,57.5487,5.625,0.870657,37,0,0,0.024,0,22,6574.5,1332.666667,0,0,0,0,0,46639.14453,1.27E+11,0.890089,1,0.000368
0,0,31232.62842,21.5,91,20510,1.68,4,75.286466,3,0.843777,28,0,0,0.024,0,22,2216.5,1333,0,0,0,0,0,46639.14453,1.27E+11,0.890089,1,0.01749
0,0,24114.67596,21.5,91,20552,1.68,4,59.228635,3.5,0.870389,17.75,0,0,0.024,0,22,2239,1330,0,0,0,0,0,45405.85156,98597601280,0.890089,1,0
0,0,14032.25806,20.55,25.25,25070.25,1.1875,2.4,7.140175,657.375,2.768886,33.184944,0.008702,27.535999,14.278,6.19,8,2556.75,1526.5,143.850143,158.508499,75.593498,41.417889,86.976372,29593.99414,416337440,0.789751,1,0.00396
0,0,14053.17944,21,23.5,25259,1.2125,2.4,70.333801,635.5,2.766663,32.75531,0,27.535999,14.278,6.19,20.5,2639.25,1540.5,0,0,0,0,0,29593.99414,41106403328,0.789751,1,0
0,1,14063.62207,21.45,25,25026,1.245,2.4,84.402248,578,0.973301,29.820591,0.045223,27.535999,14.278,6.19,20,2569.25,1551.5,0,0,0,0,0,29593.99414,32263374848,0.789751,1,0.04051
0,1,14067.10254,21.45,23.75,25301,1.24,2.4,48.003799,583.375,1.744137,30.474483,0.045223,27.535999,14.278,6.19,15,2524,1559.25,0,0,0,0,0,29593.99414,32263374848,0.789751,1,0.017687
0,46,11877.59351,21.475,24.5,25232,1.2475,2.4,41.402349,565.5,1.596881,30.556118,0.449277,27.535999,14.278,6.19,16,2492.75,1559.75,442.557343,33.670551,246.318359,6.425352,608.491089,29593.99414,439976736,0.789751,1,0.000377
0,22,2979.057739,21.150001,25.75,24924.25,1.265,2.4,23.6934,554.5,1.738477,29.796637,0.265162,27.535999,14.278,6.19,16,2639.25,1537.5,364.46167,28.066677,635.481445,0.428322,468.678101,29593.99414,480987936,0.789751,1,0.007956
0,22,8269.241455,21.425,25.5,24995,1.27,2.4,11.02675,557,1.442832,32.431789,0.449277,27.535999,14.278,6.19,16,2520,1556,442.557343,33.670551,246.318359,6.425352,608.491089,29593.99414,439976736,0.789751,1,0.014891
0,22,11134.69385,21.375,25.5,24981.75,1.265,2.4,4.5902,563.625,1.25731,34.088539,0.449277,27.535999,14.278,6.19,14,2538.5,1557,442.557343,33.670551,246.318359,6.425352,608.491089,29593.99414,439976736,0.789751,1,0.000289
0,1,12990.81677,18.675,44.25,24535.5,1.25,1.825,8.07135,1167.75,7.124265,148,0.016304,16.933001,13.422,3.536,12,2533.5,1319.5,1463.109863,8548.253906,21.72271,564.32782,1833.496826,3735.543213,1259993088,0.634,1,0.467456
0,0,19117.72803,19.150001,41,24726.25,1.265,1.8,57.268569,1111.125,3.564483,133.5,0.070504,12.03,17.245001,2.376,14,2385,1340,2023.512939,10770.82031,27.062777,1032.400146,1407.980713,3735.543213,437887392,0.634,1,0.432023
0,4,12464.25586,19.5,41.5,24318.5,1.2825,1.8,75.627304,1062.75,2.2066,148,0.070504,12.03,17.245001,2.376,13.5,2444,1336.25,2023.512939,10770.82031,27.062777,1032.400146,1407.980713,3735.543213,437887392,0.634,1,0.413506
0,11,24536.51416,19.725,38.75,24410.75,1.2975,1.8,35.683268,1011.375,3.627232,162.5,0.070504,12.03,17.245001,2.376,15,2368.5,1340.75,2023.512939,10770.82031,27.062777,1032.400146,1407.980713,3735.543213,437887392,0.634,1,0.4288
0,7,5471.751282,20.4,33.5,24580,1.34,1.8,41.384134,870.75,0.513517,128.75,0.321668,12.03,17.245001,2.376,14,2189.75,1358,3679.233643,20591.5332,43.27927,2408.52002,3599.47168,3735.543213,4541971456,0.634,1,0.361405
0,52,2017.895355,20.4,32.5,24696.25,1.3425,1.8,34.01075,854.375,0.3924,152.75,0.328211,12.03,17.245001,2.376,12,2134.25,1360.25,3065.26709,25854.53906,76.457008,1926.204712,1228.202393,3735.543213,186043872,0.634,1,0.34484
0,4,1443.976315,19.75,46,25148,0.99,3.8,39.004367,1538.375,0.474038,32,0.414233,15.107,2.319,3.586,4,2274.25,1770.25,314.463287,138.239685,14.307408,49.63689,12.444406,37107.94141,1074030464,0.889161,1,0.025054
0,1,497.121488,20.175001,45,25114,0.9725,3.725,54.182201,1556.5,0.658993,34,0.007302,15.107,2.319,3.586,17.5,2292.75,1809,326.242126,69.183029,7.160244,24.841133,6.22789,37107.94141,5240338432,0.889161,1,0
0,1,2877.973122,19.95,45.25,25119.25,0.955,3.7,72.390951,1605.75,1.476497,30.5,0,0.452,5.354,0.099,22,2413,1803,229.633301,77.920715,9.051846,14.904634,9.443212,37107.94141,6578689536,0.889161,1,0.020417
0,3,31.559526,20.25,44.5,25193.5,0.97,3.7,89.232765,1569.375,0.596027,13.5,0.007302,15.107,2.319,3.586,4,2271.5,1817.25,326.242126,69.183029,7.160244,24.841133,6.22789,37107.94141,5240338432,0.889161,1,0.00373
0,1,1706.55027,19.175001,47,24919.75,0.93,3.7,65.8454,1653.375,0.85006,52.5,0,0.452,5.354,0.099,22,2607.25,1765,65.602531,95.818802,12.515071,0,15.017123,37107.94141,4104494336,0.889161,1,0.063475
0,1,8568.175537,20.175,45,25052.5,0.9525,3.7,97.570549,1604.875,1.355998,41.25,0,0.452,5.354,0.099,22,2393.25,1815.25,229.633301,77.920715,9.051846,14.904634,9.443212,37107.94141,6578689536,0.889161,1,0.004278
0,0,697.120883,13.05,44.75,24433,0.6725,4.025,10.89495,2471.25,12.294891,26.75,0,0,2.742,0,4,3007.25,1476.5,5.88268,0,1.979301,0,0,37107.94141,89226976,0.889161,0.393916,0
0,0,5.007419,13.475,46,24420.25,0.7025,3.95,3.837767,2379.125,10.365267,28.5,0,0.452,5.354,0.099,4,3014,1485.5,6.258376,0,2.105708,0,0,37107.94141,64853560,0.889161,0.773169,0.037408
0,0,302.886083,17.199999,50.25,24586,0.8525,3.775,3.603433,1882.25,14.466418,42.25,0.077504,0.452,5.354,0.099,4,2836,1677.75,65.682121,95.935059,12.530255,0,15.035344,37107.94141,1158030720,0.889161,1,0.053746
0,1,3624.480957,20.275,45,25019,0.96,3.7,97.53875,1586.875,0.953843,39,0,0.452,5.354,0.099,17.5,2373.25,1819.25,237.945557,38.350574,5.125582,0.242591,5.854186,37107.94141,8645257216,0.889161,1,0
0,0,0.855087,6.75,45.25,24298,0.4525,4.65,0,3421,17.051711,99.5,0,0,2.492,0,10.75,5875.5,1137.75,30.640453,1.421284,2.193196,0.023742,0.163409,37107.94141,9493367,0.889161,0.20633,0.094523
0,3,3008.960647,20.025,45,24968,0.95,3.7,75.623432,1608.125,0.524196,24,0,0.839,7.543,0.2,17.5,2371.75,1809,303.489197,7.582369,1.456428,0.970181,0.56335,37107.94141,13515247616,0.889161,1,0.062503
0,1,1346.822698,19.849999,46,24895.25,0.945,3.7,92.078449,1620.875,1.318922,24.75,0,0.039,3.039,0.009,17.5,2417.75,1799.25,226.502853,112.237511,20.141378,11.410823,10.239488,37107.94141,4644709376,0.889161,1,0.079058
0,1,1242.526914,19.150001,46.25,24959,0.9325,3.7,42.308834,1655.625,1.560908,43.25,0.028649,0.039,3.039,0.009,4,2493.5,1768.75,194.723022,159.292587,27.606758,4.904982,16.610771,37107.94141,1769819520,0.889161,1,0.000251
0,1,1575.706057,19.5,19.75,24991.75,1.6425,4,17.07915,105.5,4.227881,36.620201,0.480052,11.862,6.191,2.845,16,4928.75,1444.75,1322.861938,34745.02344,327.444458,47.075714,1525.957886,27416.83008,1574827264,0.739381,1,0.008594
0,14,16.978635,19.525,20.5,25026.75,1.6225,4.075,4.99135,170.375,9.279726,38.81119,0.480052,11.862,6.191,2.845,9,4982.75,1465.25,1322.861938,34745.02344,327.444458,47.075714,1525.957886,27416.83008,1574827264,0.739381,1,0
0,2,22.075064,24.4,93,22051.75,1.95,2.9,61.979867,122.875,0.826737,61,0.014768,30.9,14.415,8.925,22,6854.5,1420.5,187.70192,196.840881,34.177338,358.835388,44.869011,33670.42578,8710674432,0.846466,1,0.016411
1,3,1001.395081,24.299999,93,21567.5,1.9475,2.9,82.938833,130,1.096345,13,0.014768,30.9,14.415,8.925,18,6953.5,1403.25,187.70192,196.840881,34.177338,358.835388,44.869011,33670.42578,8710674432,0.846466,1,0.033355
1,2,35.16782,24.299999,93,21923.25,1.95,2.9,48.961533,124.75,0.690129,59,0.014768,30.9,14.415,8.925,22,6915.5,1409.75,187.70192,196.840881,34.177338,358.835388,44.869011,33670.42578,8710674432,0.846466,1,0.033078
0,27,934.785385,23.95,10,25246.5,1.71,3.5,8.66735,2,0.209754,41.590477,0.10755,49.334999,15.276,9.387,16,1370.5,1606,193.633026,114648.3047,279.530548,114.011284,1662.052856,22638.21094,168102496,0.782897,1,0.157238
0,27,361.822838,24.05,10,25148.75,1.695,3.4,4.890833,13.125,0.89503,38.486359,0.10755,49.334999,15.276,9.387,12,2758.5,1601,193.633026,114648.3047,279.530548,114.011284,1662.052856,22638.21094,168102496,0.782897,1,0.156326
0,30,71.996016,23.3,13.25,24686.75,1.585,3.1,0,141.875,3.763804,37.155953,0.758776,49.334999,15.276,9.387,16,3185.5,1540,141.875977,60716.57031,1732.65686,248.261841,2747.567627,22638.21094,46793952,0.746037,0.885124,0.010344
0,23,431.070156,23.95,12.25,24512.75,1.6425,3.15,17.6759,71.5,2.126085,35.668199,1,49.334999,15.276,9.387,16,2969.75,1580,156.282455,74137.88281,1432.533081,222.144104,2549.899658,22638.21094,706621376,0.746037,1,0.056323
0,1,247.826923,24.025,11,25045,1.6525,3.3,2.9373,59.5,5.497811,36.807647,1,49.334999,15.276,9.387,13,2843.5,1600,207.034546,121419.3828,375.236389,130.134827,1853.540771,22638.21094,462184640,0.782897,1,0.122992
0,8,54.278748,22.6,14.5,24676,1.4975,2.925,0,248.625,5.479374,37.16649,0.983643,51.799999,13.702,9.6,14,3509.25,1501.75,141.875977,60716.57031,1732.65686,248.261841,2747.567627,22638.21094,38711360,0.746037,0.659187,0.095107
0,6,3376.300354,21.200001,132.25,18231,1.85,2.1,6.218067,4.75,0.408497,61.7911,0.924223,64.992996,42.821999,17.962,13,11708.25,1091,2201.820068,188092.8594,157.280334,5103.298828,0.744596,14200.47168,5933422080,0.731,1,0
0,1,12650.98676,21.349999,132.25,18212.75,1.85,2.1,17.3704,6.75,0.503917,68.947285,0.924223,64.992996,42.821999,17.962,16,11608.25,1097.25,2201.820068,188092.8594,157.280334,5103.298828,0.744596,14200.47168,5933422080,0.731,1,0.004387
1,0,17507.42371,21.824999,133.5,18043.25,1.85,2.1,27.72925,7.25,0.476262,70.199974,0,64.992996,42.821999,17.962,13.75,11546.75,1128.25,0,0,0,0,0,13159.2207,68073156608,0.731,1,0.003611
0,0,23893.66467,21.9,134,17986.5,1.85,2.075,30.824751,12.5,0.756923,101.38829,0,64.992996,42.821999,17.962,15.75,11741.75,1150,0,0,0,0,0,13159.2207,53349556224,0.731,1,0.013063
0,1,28496.64111,21.824999,133.75,17910.75,1.84,1.95,61.818366,32.25,3.731046,80.980598,0,9.95,57.415001,2.768,18.5,11911.25,1114.5,0,0,0,0,0,13159.2207,62489825280,0.731,1,0
0,0,19576.54004,21.875,132.25,17966.75,1.8475,1.9,35.702434,14.375,1.005144,83.869499,0,9.95,57.415001,2.768,17.75,11905.25,1125.25,0,0,0,0,0,13159.2207,62489825280,0.731,1,0.000058
0,0,705.728916,20.975,132.5,18022,1.8475,1.7,1.0156,36.375,2.363475,98.042175,0.046362,9.95,57.415001,2.768,16,12554.75,1024,1496.022827,48380.70313,80.969772,2093.488037,0.813156,14200.47168,147053824,0.731,1,0.205098
1,0,23087.69617,21.824999,133.75,17959.25,1.8475,2,49.050366,13.75,1.905105,82.844074,0,64.992996,42.821999,17.962,13.5,11896.25,1135,0,0,0,0,0,13159.2207,53349556224,0.731,1,0.049441
0,85,125.66881,23.799999,11,25405.5,1.735,3.525,0.014675,6,0.08375,15.954799,1,24.427999,44.743999,7.725,16,3168.25,1701.25,1771.958496,116239.3594,721.082214,8.506845,4416.138184,5696.026367,43892360,0.569,0.78628,0.240257
0,87,348.79348,23.6,10,25441,1.7575,3.6,2.1188,6,0.107198,15.374854,1,15.408,26.771,4.872,16,3076.5,1693.5,1893.289917,122429.9141,703.903259,8.609526,4513.483398,5696.026367,88803160,0.569,0.918053,0.175616
0,87,369.282761,23.6,10.25,25472.25,1.76,3.575,10.7524,7,0.227998,16.252944,1,15.408,26.771,4.872,16,3061.75,1693.5,3190.638916,188651.6719,521.293823,9.71522,5557.677734,5696.026367,40501436,0.569,0.921209,0.171594
0,96,614.983902,23.700001,10,25544.25,1.765,3.5,0,8,0.22528,15.788229,1,15.408,26.771,4.872,16,3040.75,1695.5,3190.638916,188651.6719,521.293823,9.71522,5557.677734,5696.026367,40501436,0.569,0.921209,0.185718
0,7,6691.866333,23.675001,10,25391,1.7925,3.8,48.1376,3.5,0.132706,15.96847,0.331504,15.408,26.771,4.872,14,2981,1697.75,0,0,0,0,0,5696.026367,59596372,0.569,0.853631,0.051612
0,4,13785.60596,23.725,10,25416.5,1.79,3.7,60.43835,1.5,0.168439,16.921364,0.025807,15.408,26.771,4.872,22,2916.75,1703.75,2491.144043,159344.4063,311.457275,8.121327,4450.768066,5696.026367,1342100864,0.569,1,0.060821
0,18,14540.38086,23.6,10,25457.25,1.8025,3.7,24.3987,1,0.129506,19.334916,0.025807,15.408,26.771,4.872,22,2840,1703.5,2491.144043,159344.4063,311.457275,8.121327,4450.768066,5696.026367,1342100864,0.569,1,0.053029
1,7,106.66725,22.025,20,22605.5,1.8325,2.575,1.011433,280.125,13.736419,49.19485,0.301859,7.628,15.479,1.593,12,5488,1253.5,1559.42981,200899.3594,269.555145,0,2918.295166,7273.589355,125996320,0.572,0.674593,0.094215
1,0,106.690475,21.875,17.25,23035.5,1.765,2.5,6.5782,357.625,12.460903,49.685993,0.227921,7.628,15.479,1.593,12,4818,1297,1461.515503,192859.3125,258.37793,0,2835.041748,7273.589355,98902568,0.572,0.824132,0.06291
0,7,106.690475,22.075,18.75,22817.75,1.8325,2.55,3.72575,269.25,10.261584,49.683213,0.301859,7.628,15.479,1.593,12,5274,1259.5,1559.42981,200899.3594,269.555145,0,2918.295166,7273.589355,125996320,0.572,0.674593,0.070923
0,0,106.713705,22.075,18,23097.75,1.8325,2.5,0.882,264,10.902243,45.151474,0.227921,7.628,15.479,1.593,12,5133.25,1266.25,1461.515503,192859.3125,258.37793,0,2835.041748,7273.589355,98902568,0.572,0.824132,0.047904
